molec_id,nu,sw,a,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
1,3080.866987,2.288e-29,7.629e-05,0.0706,0.72,0.265,4,7,4,3,2,1387,1380,1419,1413,817
1,3080.99378,2.547e-30,0.4388,0.0374,0.34,0.235,4,3,2,3,2,1387,1380,1232,1411,817
1,3081.201115,1.428e-30,0.1582,0.0892,0.73,0.391,4,3,2,3,2,1387,1380,1232,1411,817
1,3081.284985,1.109e-29,0.08374,0.086,0.71,0.352,4,3,4,4,2,1387,1380,1232,1411,817
1,3081.314697,1.762e-29,0.0001486,0.0311,0.32,0.235,4,3,4,3,2,1387,1380,1419,1413,817
1,3081.341993,5.752e-22,0.1149,0.0915,0.69,0.467,5,8,7,7,7,1235,1235,1221,1221,1221
1,3081.405451,1.074e-29,8.008e-08,0.0781,0.67,0.371,5,3,2,3,2,1387,1385,773,819,817
1,3081.539164,3.322e-29,5.85e-08,0.0994,0.74,0.456,5,3,2,3,2,1387,1385,773,819,817
1,3081.7995,8.718e-30,0.6838,0.1032,0.75,0.48,4,3,2,3,2,1387,1380,1232,1411,817
1,3081.888301,2.289e-30,4.719e-09,0.0686,0.62,0.333,5,3,2,3,2,1387,1385,773,819,817
1,3081.988124,2.352e-28,1.406,0.0776,0.74,0.208,4,3,4,3,2,1387,1380,1419,1413,817
1,3082.193003,1.656e-28,3.476e-06,0.0738,0.67,0.333,5,3,2,3,2,1387,1380,1419,1413,817
1,3082.25451,2.127e-29,4.228,0.0288,0.28,0.281,4,3,4,3,2,1387,1380,1232,1411,817
1,3082.254659,6.381e-29,4.228,0.0288,0.28,0.281,4,3,4,3,2,1387,1380,1232,1411,817
1,3082.410202,1.24e-26,0.0003582,0.076,0.68,0.315,5,6,4,2,4,15,1381,1419,1413,817
1,3082.431824,1.748e-30,0.1702,0.0788,0.68,0.371,4,3,2,3,2,1387,1380,1232,1411,817
1,3082.556227,6.466e-23,0.09318,0.0835,0.66,0.432,5,8,7,7,7,1235,1235,1221,1221,1221
1,3082.607073,3.934e-22,0.1273,0.0902,0.7,0.461,5,8,7,7,7,15,1235,1221,1221,1221
1,3082.757248,7.637e-25,0.3544,0.0535,0.7,0.292,5,7,7,7,7,15,1235,1221,1221,1221
1,3082.795228,5.65e-26,0.01817,0.096,0.73,0.434,4,5,4,2,4,15,1235,1232,1411,817
1,3082.857121,3.18e-29,0.2281,0.1005,0.75,0.434,4,3,4,3,2,1387,1380,1232,1411,817
1,3082.885885,2.127e-25,0.09805,0.0974,0.74,0.477,4,6,4,2,7,15,1235,1232,1411,1221
1,3083.303405,4.639e-25,0.431,0.0664,0.65,0.326,5,8,7,7,7,15,1235,1221,1221,1221
1,3083.311167,2.225e-27,0.3139,0.0637,0.58,0.298,4,3,4,2,2,1387,1380,1232,1411,817
1,3083.452669,5.899e-30,0.0006039,0.0761,0.72,0.352,4,3,2,3,2,1387,1380,1232,1411,817
1,3083.474946,9.993e-30,4.959e-06,0.0699,0.67,0.298,5,3,2,3,2,1387,1381,1419,1413,817
1,3083.47835,2.964e-28,0.181,0.0241,0.18,0.208,4,3,4,2,2,1387,1380,1419,1413,817
1,3083.688062,3.451e-30,0.00243,0.0773,0.72,0.333,4,3,2,3,2,1387,1380,1232,1411,817
1,3083.75332,3.281e-30,0.2697,0.0934,0.73,0.391,4,3,2,3,2,1387,1380,1232,1411,817
1,3083.970168,1.269e-28,2.366,0.0748,0.7,0.25,4,3,4,3,2,1387,1380,1232,1411,817
1,3084.078544,1.43e-26,0.8016,0.0541,0.51,0.235,4,6,4,2,4,15,1380,1419,1413,817
1,3084.278002,5.201e-30,1.547e-08,0.0734,0.65,0.352,5,3,2,3,2,1387,1385,773,819,817
1,3084.483283,7.856e-30,0.001408,0.0546,0.51,0.221,4,3,2,3,2,1387,1380,1419,1413,817
1,3084.58388,9.903e-27,0.0006059,0.0696,0.65,0.315,5,3,4,2,2,1387,1381,1419,1413,817
1,3084.809873,1.377e-27,0.7211,0.0861,0.68,0.412,4,3,4,2,2,1387,1380,1232,1411,817
1,3085.054064,6.649e-29,0.4465,0.0479,0.46,0.281,4,3,4,3,2,1387,1380,1232,1411,817
1,3085.35752,9.562e-25,1.209,0.0452,0.51,0.282,5,8,7,7,7,15,1235,1221,1221,1221
1,3085.397768,8.794e-30,0.01344,0.0545,0.55,0.265,4,3,2,3,2,1387,1380,1232,1411,817
1,3085.446349,5.752e-30,9.042e-05,0.0823,0.7,0.352,4,3,2,3,2,1387,1380,1232,1411,817
1,3085.506609,1.396e-25,3.545,0.0662,0.63,0.344,5,6,4,2,7,15,1235,1419,1413,1221
1,3085.535835,1.592e-28,1.439e-05,0.0607,0.64,0.265,4,7,4,3,2,1387,1380,1419,1413,817
1,3085.558839,3.186e-25,1.208,0.0491,0.82,0.293,5,7,7,7,7,1387,1235,1221,1221,1221
1,3085.600239,4.327e-30,0.469,0.0413,0.39,0.25,4,3,2,3,2,1387,1380,1232,1411,817
1,3085.623725,1.235e-29,0.1661,0.0992,0.75,0.456,4,3,4,4,2,1387,1380,1232,1411,817
1,3085.6896,3.912e-25,2.334,0.0508,0.64,0.333,5,7,7,7,7,15,1235,1221,1221,1221
1,3085.797232,9.872e-30,4.807e-09,0.0994,0.74,0.456,5,2,2,3,2,1387,1385,773,819,817
1,3085.900737,1.671e-29,0.2819,0.0934,0.73,0.391,4,3,4,2,2,1387,1380,1232,1411,817
1,3086.019365,1.94e-26,0.0001524,0.0761,0.66,0.333,5,6,4,2,4,1387,1380,1419,1413,817
1,3086.133208,2.369e-25,0.4967,0.0457,0.44,0.272,5,7,4,2,7,15,1235,1419,1413,1221
1,3086.490376,1.672e-30,0.0003778,0.0689,0.64,0.315,4,3,2,3,2,1387,1380,1232,1411,817
1,3086.791152,6.748e-30,0.1699,0.0992,0.75,0.456,4,3,2,3,2,1387,1380,1232,1411,817
1,3086.970987,1.13e-29,0.006939,0.078,0.72,0.315,4,3,4,3,2,1387,1380,1232,1411,817
1,3087.192118,2.07e-22,0.1564,0.0768,0.6,0.413,5,8,7,7,7,1235,1235,1221,1221,1221
1,3087.210117,1.474e-30,0.185,0.0809,0.69,0.352,4,3,2,3,2,1387,1380,1232,1411,817
1,3087.285263,3.324e-30,0.2165,0.0892,0.73,0.371,4,3,2,3,2,1387,1380,1232,1411,817
1,3087.516906,1.939e-28,0.02181,0.045,0.47,0.235,4,3,4,3,2,1387,1381,1419,1413,817
1,3087.709371,8.15e-26,0.0002333,0.0878,0.72,0.371,5,6,4,2,4,15,1235,1419,1413,817
1,3087.766785,8.433e-30,0.1888,0.0899,0.73,0.391,4,3,2,3,2,1387,1380,1232,1411,817
1,3087.775476,2.94e-28,1.116,0.0526,0.5,0.265,4,3,4,2,2,1387,1380,1232,1411,817
1,3087.938176,1.157e-28,0.1969,0.0347,0.33,0.208,4,3,4,3,2,1387,1380,1419,1413,817
1,3088.002407,2.662e-28,0.2275,0.0888,0.7,0.412,4,3,4,4,2,1387,1380,1232,1411,817
1,3088.057739,6.317e-30,0.0001555,0.0359,0.38,0.235,4,3,2,3,2,1387,1380,1419,1413,817
1,3088.138055,7.88e-26,0.1953,0.0658,0.6,0.265,4,6,4,2,4,1387,1235,1419,1413,817
1,3088.248051,6.681e-29,0.1964,0.0826,0.69,0.371,4,3,4,5,2,1387,1380,1232,1411,817
1,3088.308955,1.867e-30,1.642e-08,0.0734,0.65,0.352,5,3,2,3,2,1387,1385,773,819,817
1,3088.355708,1.538e-29,0.2748,0.0965,0.74,0.412,4,3,4,4,2,1387,1380,1232,1411,817
1,3088.399872,4.13e-24,0.1797,0.0544,0.57,0.325,4,8,7,7,7,15,1235,1221,1221,1221
1,3088.415954,1.209e-28,4.85,0.0556,0.52,0.25,4,3,4,3,2,1387,1380,1232,1411,817
1,3088.454985,1.005e-29,0.167,0.1042,0.76,0.456,4,3,4,2,2,1387,1380,1232,1411,817
1,3088.490662,4.605e-30,0.03579,0.0497,0.52,0.195,4,3,2,3,2,1387,1380,1419,1413,817
1,3088.572875,5.796e-30,0.2419,0.0979,0.75,0.434,4,3,2,3,2,1387,1380,1232,1411,817
1,3088.639145,4.512e-28,0.93,0.0539,0.53,0.315,4,3,4,2,2,1387,1380,1232,1411,817
1,3088.676929,6.974e-28,0.4668,0.0508,0.5,0.298,4,3,4,2,2,1387,1380,1232,1411,817
1,3088.938395,1.866e-30,0.2247,0.0892,0.73,0.371,4,3,2,3,2,1387,1380,1232,1411,817
1,3089.054082,3.214e-29,1.777e-08,0.0833,0.69,0.391,5,3,2,3,2,1387,1385,773,819,817
1,3089.319166,1.894e-27,0.7756,0.0944,0.73,0.434,4,3,4,2,2,1387,1380,1232,1411,817
1,3089.341469,1.355e-27,0.9314,0.0557,0.55,0.315,4,3,4,2,2,1387,1380,1232,1411,817
1,3089.368072,1.508e-30,7.388e-05,0.0645,0.64,0.235,3,3,2,3,2,1387,1381,1419,1413,817
1,3089.630406,2.904e-25,0.0001905,0.08,0.67,0.423,5,7,4,2,7,15,1235,1419,1413,1221
1,3089.687335,1.845e-29,7.924e-08,0.0686,0.62,0.333,5,3,2,3,2,1387,1385,773,819,817
1,3089.740045,8.55e-30,1.923e-07,0.0781,0.67,0.371,5,3,2,3,2,1387,1385,773,819,817
1,3089.959663,2.369e-29,1.776e-07,0.0781,0.67,0.371,5,4,2,3,2,1387,1385,773,819,817
1,3090.06353,9.98e-30,3.956e-06,0.0664,0.64,0.298,4,3,2,3,2,1387,1380,1419,1413,817
1,3090.067365,6.251e-28,0.4246,0.0521,0.52,0.315,4,3,4,2,2,1387,1380,1232,1411,817
1,3090.06819,4.466e-29,0.3797,0.0445,0.42,0.265,4,3,4,3,2,1387,1380,1232,1411,817
1,3090.069581,2.889e-29,0.2496,0.0979,0.75,0.434,4,3,4,2,2,1387,1380,1232,1411,817
1,3090.078611,1.494e-25,8.363e-05,0.0946,0.73,0.43,5,6,4,2,7,15,1235,1419,1413,1221
1,3090.321191,2.529e-29,0.03771,0.0394,0.44,0.208,4,3,4,3,2,1387,1380,1419,1413,817
1,3090.480765,6.9e-27,1.241,0.0631,0.59,0.221,4,3,4,2,2,1387,1380,1419,1413,817
1,3090.558952,8.443e-30,0.2793,0.0965,0.74,0.412,4,3,2,3,2,1387,1380,1232,1411,817
1,3090.627339,2.361e-28,0.4754,0.0535,0.53,0.298,4,3,4,3,2,1387,1380,1232,1411,817
1,3090.640641,1.143e-29,2.259e-07,0.0734,0.65,0.352,5,3,2,3,2,1387,1385,773,819,817
1,3090.646019,2.291e-28,0.5169,0.0538,0.52,0.281,4,3,4,3,2,1387,1380,1232,1411,817
1,3090.841501,4.204e-27,0.3656,0.0508,0.51,0.333,4,3,4,2,2,1387,1380,1232,1411,817
1,3090.862257,1.888e-27,0.4278,0.0527,0.53,0.315,4,3,4,2,2,1387,1380,1232,1411,817
1,3091.00673,2.155e-29,0.5562,0.0546,0.52,0.265,4,3,4,3,2,1387,1380,1232,1411,817
1,3091.053497,6.619e-29,0.471,0.0688,0.62,0.265,4,3,4,3,2,1387,1380,1232,1411,817
1,3091.080411,5.889e-28,0.4968,0.0882,0.7,0.391,4,3,4,2,2,1387,1380,1232,1411,817
1,3091.102333,1.399e-27,0.3651,0.0514,0.52,0.333,4,3,4,2,2,1387,1380,1232,1411,817
1,3091.332331,2.505e-27,0.2862,0.0504,0.52,0.352,4,3,4,2,2,1387,1380,1232,1411,817
1,3091.409659,7.509e-27,0.286,0.0507,0.52,0.352,4,3,4,2,2,1387,1380,1232,1411,817
1,3091.668885,9.074e-27,0.1733,0.0508,0.56,0.371,4,3,4,2,2,1387,1380,1232,1411,817
1,3091.685347,3.024e-27,0.1733,0.0508,0.56,0.371,4,3,4,2,2,1387,1380,1232,1411,817
1,3091.718574,1.6e-29,0.5956,0.0553,0.51,0.25,4,3,4,3,2,1387,1380,1232,1411,817
1,3091.762296,3.496e-29,0.00018,0.0695,0.7,0.25,4,7,4,3,2,1387,1380,1419,1413,817
1,3091.777556,2.39e-29,0.2686,0.1045,0.76,0.456,4,3,4,2,2,1387,1380,1232,1411,817
1,3091.890232,1.211e-30,2.662e-05,0.0421,0.44,0.25,4,3,2,3,2,1387,1380,1419,1413,817
1,3092.021564,6.15e-26,0.002203,0.0817,0.72,0.352,5,5,4,2,4,15,1235,1419,1413,817
1,3092.126276,3.558e-30,0.2929,0.088,0.72,0.352,4,3,2,3,2,1387,1380,1232,1411,817
1,3092.285544,3.387e-25,0.09834,0.0721,0.59,0.384,5,7,7,7,7,15,1235,1221,1221,1221
1,3092.369119,5.863e-30,0.1809,0.1042,0.76,0.456,4,3,2,3,2,1387,1380,1232,1411,817
1,3092.387092,7.318e-29,1.893e-08,0.0887,0.71,0.412,5,3,2,3,2,1387,1385,773,819,817
1,3092.405363,1.099e-30,0.1279,0.0602,0.56,0.371,4,3,2,3,2,1387,1380,1232,1411,817
1,3092.430052,1.733e-24,0.2131,0.0602,0.55,0.351,4,8,7,7,7,15,1235,1221,1221,1221
1,3092.47486,1.157e-30,0.6354,0.0566,0.51,0.235,3,3,2,3,2,1387,1380,1232,1411,817
1,3092.710307,1.164e-30,0.07919,0.0626,0.61,0.391,4,3,2,3,2,1387,1380,1232,1411,817
1,3092.861947,2.424e-26,3.993,0.0606,0.58,0.235,4,6,4,2,4,1387,1381,1419,1413,817
1,3092.959015,2.504e-29,0.002369,0.0759,0.68,0.315,4,3,4,3,2,1387,1380,1232,1411,817
1,3093.101021,5.988e-28,0.1945,0.0282,0.24,0.221,4,3,4,2,2,1387,1380,1419,1413,817
1,3093.569344,6.87e-26,4.635,0.0355,0.33,0.25,4,6,4,2,4,1387,1235,1419,1413,817
1,3093.679217,7.252e-25,0.04988,0.0788,0.7,0.315,5,6,4,2,4,15,1380,1419,1413,817
1,3093.689627,2.427e-22,0.1193,0.0963,0.72,0.447,5,8,7,7,7,1235,1235,1221,1221,1221
1,3093.762905,5.63e-26,1.799,0.0489,0.47,0.25,5,5,4,2,4,15,1235,1419,1413,817
1,3093.770796,1.373e-29,0.2866,0.1045,0.76,0.456,4,3,4,2,2,1387,1380,1232,1411,817
1,3093.771542,3.409e-30,0.01869,0.0765,0.7,0.298,4,3,2,3,2,1387,1380,1232,1411,817
1,3093.819844,2.359e-26,4.774,0.0359,0.34,0.25,4,6,4,2,4,1387,1381,1419,1413,817
1,3093.835632,2.235e-28,1.653,0.0545,0.5,0.281,4,3,4,3,2,1387,1380,1232,1411,817
1,3094.102636,3.21e-29,2.121e-07,0.0734,0.65,0.352,5,4,2,3,2,1387,1385,773,819,817
1,3094.290944,1.083e-30,3.225,0.0625,0.57,0.221,4,3,2,3,2,1387,1380,1232,1411,817
1,3094.54779,1.146e-22,0.1524,0.0813,0.65,0.397,5,8,7,7,7,1235,1235,1221,1221,1221
1,3094.635743,3.566e-30,0.2301,0.0747,0.68,0.298,4,3,2,3,2,1387,1380,1232,1411,817
1,3094.758941,1.214e-29,1.974e-08,0.0833,0.69,0.391,5,3,2,3,2,1387,1385,773,819,817
1,3095.424887,3.292e-29,0.0004522,0.0495,0.57,0.221,3,7,4,3,2,1387,1380,1419,1413,817
1,3095.9449,1.547e-21,0.3198,0.103,0.76,0.471,5,8,7,7,7,15,1235,1221,1221,1221
1,3096.055651,4.082e-24,0.1839,0.0594,0.58,0.361,5,8,7,7,7,1387,1235,1221,1221,1221
1,3096.084242,1.873e-25,0.000211,0.085,0.69,0.391,5,6,4,2,4,15,1380,1419,1413,817
1,3096.2857,1.684e-30,3.158e-10,0.094,0.73,0.434,5,2,2,3,2,1387,1385,773,819,817
1,3096.469699,7.197e-25,0.0001771,0.0914,0.95,0.42,5,8,7,7,7,15,1235,1221,1221,1221
1,3096.609047,2.859e-30,1.873e-05,0.0676,0.68,0.265,4,3,2,3,2,1387,1380,1419,1413,817
1,3096.657257,2.344e-29,0.0001353,0.0361,0.37,0.25,4,3,4,3,2,1387,1380,1419,1413,817
1,3096.882299,3.227e-28,0.8233,0.096,0.74,0.412,4,3,4,2,2,1387,1380,1232,1411,817
1,3096.926475,1.677e-22,0.2114,0.0842,0.7,0.447,5,8,7,7,7,1235,1235,1221,1221,1221
1,3096.954997,2.15e-30,0.7262,0.0635,0.58,0.333,7,3,2,3,2,1387,1380,1232,1411,817
1,3097.054398,2.83e-27,1.043,0.0424,0.4,0.235,4,3,4,2,2,1387,1381,1419,1413,817
1,3097.124276,2.346e-28,0.0008112,0.069,0.69,0.298,4,3,4,3,2,1387,1381,1419,1413,817
1,3097.290134,4.144e-26,5.754,0.0307,0.3,0.265,4,6,4,2,4,1387,1381,1419,1413,817
1,3097.293408,1.107e-25,5.124,0.0307,0.3,0.154,4,6,4,2,7,1387,1235,1419,1413,1221
1,3097.319777,6.061e-25,0.0229,0.0705,0.67,0.365,5,8,7,2,7,1387,1235,1221,1413,1221
1,3097.331845,1.236e-28,3.229e-05,0.0557,0.62,0.265,4,7,4,3,2,1387,1380,1419,1413,817
1,3097.923898,8.399e-28,0.0003262,0.0652,0.66,0.315,5,3,4,2,2,1387,1381,1419,1413,817
1,3097.926555,2.064e-28,0.01986,0.0508,0.53,0.221,4,3,4,3,2,1387,1380,1419,1413,817
1,3098.000432,6.723e-26,0.9823,0.0467,0.45,0.25,4,6,4,2,4,1387,1380,1419,1413,817
1,3098.166147,7.172e-30,0.3137,0.1055,0.76,0.48,4,3,2,3,2,1387,1380,1232,1411,817
1,3098.54423,9.208e-29,0.0001073,0.0621,0.64,0.315,5,3,4,3,2,1387,1381,1419,1413,817
1,3098.799524,3.227e-30,0.2679,0.0817,0.71,0.333,4,3,2,3,2,1387,1380,1232,1411,817
1,3098.816293,6.645e-24,0.0843,0.0789,0.69,0.389,5,8,7,7,7,15,1235,1221,1221,1221
1,3098.898756,6.39e-28,0.8249,0.0927,0.73,0.391,4,3,4,2,2,1387,1380,1232,1411,817
1,3099.013728,4.905e-30,0.0003981,0.064,0.64,0.235,4,7,2,3,2,1387,1380,1419,1413,817
1,3099.069226,4.627e-28,0.001794,0.0704,0.7,0.281,4,3,4,2,2,1387,1381,1419,1413,817
1,3099.165808,8.233e-30,9.849e-06,0.0653,0.66,0.298,4,3,2,3,2,1387,1381,1419,1413,817
1,3099.235825,9.427e-30,0.04504,0.0748,0.66,0.391,4,3,2,3,2,1387,1380,1232,1411,817
1,3099.361845,3.08e-27,0.004509,0.0584,0.59,0.281,5,3,4,2,2,1387,1380,1419,1413,817
1,3099.363848,3.379e-30,0.0004358,0.0667,0.62,0.298,4,3,2,3,2,1387,1380,1232,1411,817
1,3099.419435,1.544e-29,3.209,0.0166,0.14,0.298,4,3,4,3,2,1387,1380,1232,1411,817
1,3099.419436,4.633e-29,3.21,0.0166,0.14,0.298,4,3,4,3,2,1387,1380,1232,1411,817
1,3099.506292,7.93e-25,0.2024,0.044,0.43,0.261,5,6,4,2,7,1387,1235,1419,1413,1221
1,3099.547702,4.499e-22,0.1355,0.0838,0.66,0.417,5,8,7,7,7,1235,1235,1221,1221,1221
1,3099.562662,1.113e-27,0.7355,0.0974,0.74,0.434,4,3,4,2,2,1387,1380,1232,1411,817
1,3099.75212,1.165e-27,0.0478,0.0833,0.7,0.333,4,3,4,2,2,1387,1380,1232,1411,817
1,3099.800912,3.085e-22,0.1658,0.0963,0.73,0.485,5,8,7,7,7,1235,1235,1221,1221,1221
1,3100.027613,3.675e-29,0.3324,0.1055,0.76,0.48,4,3,4,4,2,1387,1380,1232,1411,817
1,3100.361176,2.036e-28,9.08e-05,0.0677,0.69,0.333,5,3,4,3,2,1387,1381,1419,1413,817
1,3100.41426,4.781e-28,7.108e-05,0.0666,0.69,0.333,5,3,4,2,2,1387,1381,1419,1413,817
1,3100.450647,3.683e-28,0.2305,0.051,0.48,0.281,4,3,4,2,2,1387,1380,1232,1411,817
1,3100.608716,4.512e-25,0.009346,0.0845,0.71,0.435,5,6,4,2,7,15,1235,1419,1413,1221
1,3100.706397,2.06e-28,0.001939,0.0882,0.72,0.371,5,3,4,3,2,1387,1380,1232,1411,817
1,3100.917453,3.225e-29,2.165e-08,0.0994,0.74,0.456,5,3,2,3,2,1387,1385,773,819,817
1,3100.979103,1.932e-29,2.232e-05,0.0766,0.72,0.298,5,3,4,3,2,1387,1380,1419,1413,817
1,3101.0415,3.044e-26,3.709,0.0479,0.45,0.235,4,6,4,2,4,1387,1381,1419,1413,817
1,3101.14219,4.718e-29,3.589,0.0431,0.4,0.265,4,3,4,3,2,1387,1380,1232,1411,817
1,3101.155698,1.384e-21,0.2275,0.098,0.75,0.484,5,8,7,7,7,15,1235,1221,1221,1221
1,3101.310934,1.49e-29,0.1034,0.0853,0.7,0.391,4,3,4,5,2,1387,1380,1232,1411,817
1,3101.320959,2.203e-27,0.2125,0.0438,0.42,0.221,4,3,4,2,2,1387,1380,1419,1413,817
1,3101.427078,1.452e-25,2.63,0.0625,0.6,0.342,5,6,4,2,7,1387,1235,1419,1413,1221
1,3101.586457,8.697e-27,0.1835,0.0329,0.29,0.235,4,3,4,2,2,1387,1380,1419,1413,817
1,3101.592938,1.265e-30,1.153,0.0624,0.57,0.298,4,3,2,3,2,1387,1380,1232,1411,817
1,3101.690099,1.728e-28,0.2838,0.011,0.03,0.265,4,3,4,3,2,1387,1380,1419,1413,817
1,3101.690099,5.761e-29,0.2839,0.011,0.03,0.265,4,3,4,3,2,1387,1380,1419,1413,817
1,3101.80292,2.722e-25,0.2064,0.0443,0.42,0.281,4,6,4,2,7,15,1235,1419,1413,1221
1,3101.87795,3.089e-23,0.1802,0.0653,0.57,0.359,5,8,7,7,7,1235,1235,1221,1221,1221
1,3102.06352,1.458e-28,3.696,0.0445,0.42,0.265,4,3,4,3,2,1387,1380,1232,1411,817
1,3102.071111,3.401e-30,7.686e-07,0.06,0.57,0.298,5,4,2,3,2,1387,1385,773,819,817
1,3102.170172,1.065e-27,0.009326,0.0866,0.71,0.352,4,3,4,2,2,1387,1380,1232,1411,817
1,3102.208363,6.352e-30,0.001661,0.069,0.63,0.298,4,3,2,3,2,1387,1380,1232,1411,817
1,3102.211881,8.063e-30,0.05474,0.0575,0.56,0.281,4,3,2,3,2,1387,1380,1232,1411,817
1,3102.235392,2.8e-25,0.201,0.1036,0.75,0.468,4,7,4,2,7,15,1235,1232,1411,1221
1,3102.314446,2.115e-28,4.317,0.0372,0.37,0.281,5,3,4,3,2,1387,1380,1232,1411,817
1,3102.328039,7.052e-29,4.318,0.0372,0.37,0.281,4,3,4,3,2,1387,1380,1232,1411,817
1,3102.461323,1.327e-22,0.09628,0.0859,0.68,0.418,5,8,7,7,7,15,1235,1221,1221,1221
1,3102.725054,2.52e-26,3.128,0.0124,0.07,0.281,4,5,4,2,4,1387,1235,1419,1413,817
1,3102.725054,8.08e-27,3.009,0.0124,0.07,0.281,4,3,4,2,2,1387,1380,1419,1413,817
1,3102.917219,1.548e-28,0.004379,0.0829,0.69,0.371,4,3,4,3,2,1387,1380,1232,1411,817
1,3102.934833,1.162e-30,0.05184,0.0503,0.53,0.25,4,3,2,3,2,1387,1380,1232,1411,817
1,3102.968008,3.21e-26,6.086e-05,0.0836,0.7,0.391,5,6,4,2,4,15,1380,1419,1413,817
1,3103.015717,6.437e-22,0.105,0.0993,0.74,0.487,5,8,7,7,7,1235,1235,1221,1221,1221
1,3103.087762,8.924e-30,0.05504,0.0722,0.66,0.281,4,3,2,3,2,1387,1380,1232,1411,817
1,3103.367949,2.556e-29,0.1425,0.084,0.69,0.391,4,3,4,5,2,1387,1380,1232,1411,817
1,3103.501655,5.32e-28,0.82,0.0874,0.69,0.412,4,3,4,2,2,1387,1380,1232,1411,817
1,3103.735538,3.297e-30,0.04737,0.0793,0.68,0.391,4,3,2,3,2,1387,1380,1232,1411,817
1,3103.988945,1.008e-28,2.395e-08,0.094,0.73,0.434,5,3,2,3,2,1387,1385,773,819,817
1,3104.329113,3.024e-30,0.1461,0.071,0.6,0.315,4,3,2,3,2,1387,1380,1232,1411,817
1,3104.34784,5.233e-30,6.619e-05,0.0578,0.61,0.25,4,3,2,3,2,1387,1381,1419,1413,817
1,3104.43498,2.896e-28,0.5485,0.099,0.74,0.456,5,3,4,2,2,1387,1380,1232,1411,817
1,3104.526052,5.285e-30,0.0008432,0.0566,0.56,0.221,4,7,2,3,2,1387,1380,1419,1413,817
1,3104.613756,4.242e-30,0.05902,0.0621,0.64,0.195,4,3,2,3,2,1387,1381,1419,1413,817
1,3104.644765,8.408e-29,0.003719,0.0718,0.7,0.265,4,3,4,3,2,1387,1381,1419,1413,817
1,3104.987889,2.112e-24,0.7791,0.1013,0.79,0.468,4,8,7,7,7,15,1235,1221,1221,1221
1,3105.011409,4.104e-30,6.158e-07,0.0557,0.55,0.281,5,4,2,3,2,1387,1385,773,819,817
1,3105.185439,1.374e-30,1.091,0.0994,0.75,0.48,4,3,2,3,2,1387,1380,1232,1411,817
1,3105.228955,7.78e-26,0.001446,0.0785,0.7,0.371,5,6,4,2,4,15,1235,1419,1413,817
1,3105.51522,1.666e-29,3.132,0.0697,0.65,0.235,4,3,4,3,2,1387,1380,1232,1411,817
1,3105.638356,2.643e-30,1.76e-08,0.0734,0.65,0.352,5,3,2,3,2,1387,1385,773,819,817
1,3105.870676,2.225e-23,0.1715,0.0677,0.64,0.354,5,8,7,7,7,1235,1235,1221,1221,1221
1,3105.900429,3.801e-30,0.6118,0.0708,0.66,0.298,4,3,2,3,2,1387,1380,1232,1411,817
1,3106.067469,2.246e-24,0.2404,0.07,0.64,0.398,4,8,7,7,7,1387,1235,1221,1221,1221
1,3106.179183,7.051e-29,7.044e-05,0.0548,0.6,0.265,4,7,4,3,2,1387,1380,1419,1413,817
1,3107.150076,1.514e-25,5.774,0.0209,0.18,0.146,4,6,4,2,7,15,1235,1419,1413,1221
1,3107.150085,5.2e-26,5.949,0.0209,0.18,0.281,4,6,4,2,4,15,1381,1419,1413,817
1,3107.22278,2.438e-30,4.321,0.0411,0.42,0.172,3,3,2,3,2,1387,1381,1419,1413,817
1,3107.235484,1.298e-28,0.5607,0.0551,0.51,0.265,4,3,4,3,2,1387,1380,1232,1411,817
1,3107.255219,3.622e-28,0.7973,0.0762,0.61,0.391,4,3,4,2,2,1387,1380,1232,1411,817
1,3107.3308,4.212e-22,0.1023,0.0877,0.73,0.418,5,8,7,7,7,1235,1235,1221,1221,1221
1,3107.613311,4.572e-30,0.04665,0.0974,0.74,0.434,4,3,2,3,2,1387,1380,1232,1411,817
1,3107.721342,1.104e-28,0.7457,0.0879,0.72,0.371,4,3,4,2,2,1387,1380,1232,1411,817
1,3107.914496,1.177e-27,0.007351,0.0488,0.52,0.25,4,3,4,2,2,1387,1380,1419,1413,817
1,3107.922638,2.931e-30,0.1476,0.0803,0.7,0.333,4,3,2,3,2,1387,1380,1232,1411,817
1,3108.241272,1.195e-22,0.1545,0.0689,0.58,0.353,5,8,7,7,7,1235,1235,1221,1221,1221
1,3108.380043,1.698e-29,0.07416,0.0906,0.73,0.412,4,3,4,5,2,1387,1380,1232,1411,817
1,3108.393669,7.984e-29,0.0001464,0.0442,0.46,0.25,4,3,4,3,2,1387,1380,1419,1413,817
1,3108.660037,7.746e-30,1.283e-08,0.0799,0.73,0.333,5,7,2,3,2,1387,1380,1419,1413,817
1,3108.665982,1.467e-29,0.06944,0.0802,0.68,0.333,4,3,4,3,2,1387,1380,1232,1411,817
1,3108.673007,9.41e-26,0.09629,0.0889,0.73,0.391,4,6,4,2,4,1387,1235,1232,1411,817
1,3108.85376,1.162e-27,0.2339,0.0523,0.48,0.281,4,3,4,2,2,1387,1380,1232,1411,817
1,3108.880138,2.945e-25,0.001829,0.0819,0.73,0.423,5,6,4,2,7,15,1235,1419,1413,1221
