molec_id,nu,sw,a,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
7,1550.491121,1.21e-29,7.737e-10,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1550.491121,4.86e-31,3.107e-11,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1550.714171,1.28e-29,9.316e-10,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1550.714171,5.32e-31,3.872e-11,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1550.911911,3.78e-30,8.647e-10,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1550.911911,8.12e-32,1.857e-11,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1551.245734,3.65e-30,8.339e-10,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1551.245734,7.63e-32,1.743e-11,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1551.427675,1.58e-29,7.679e-10,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1551.427675,8.32e-31,4.044e-11,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1551.549022,3.08e-29,2.759e-09,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1551.549022,4.92e-29,4.407e-09,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1551.550721,2.74e-29,2.755e-09,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1551.550721,4.45e-29,4.474e-09,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1551.554728,2.37e-33,2.267e-13,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1551.554728,2.85e-29,2.726e-09,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1551.611061,1.67e-29,9.417e-10,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1551.611061,9.23e-31,5.205e-11,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1552.226735,1.6e-31,2.283e-11,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
7,1552.226735,6.08e-30,8.674e-10,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
7,1552.238529,1.38e-30,5.493e-11,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1552.238529,1.9e-29,7.563e-10,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1552.380182,1.55e-30,7.347e-11,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1552.380182,2.03e-29,9.622e-10,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1552.390341,2.21e-29,8.872e-09,0.057,0.97,0.057,5,0,6,2,6,1179,310,858,876,865
7,1552.52382,1.49e-31,2.123e-11,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
7,1552.52382,5.85e-30,8.337e-10,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
7,1552.592508,4.35e-29,2.761e-09,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1552.592508,6.95e-29,4.411e-09,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1552.594251,3.81e-29,2.754e-09,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1552.594251,6.2e-29,4.482e-09,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1552.598219,3.99e-29,2.723e-09,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1552.598219,4.24e-33,2.894e-13,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1552.924145,2.09e-29,7.393e-10,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1552.924145,2.21e-30,7.818e-11,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1553.02064,2.26e-29,9.877e-10,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1553.02064,2.56e-30,1.119e-10,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1553.415475,3e-31,2.851e-11,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1553.415475,9.17e-30,8.714e-10,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1553.485423,2.06e-29,7.104e-10,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1553.485423,3.49e-30,1.204e-10,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1553.509489,5.73e-29,2.764e-09,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1553.509489,9.16e-29,4.419e-09,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1553.511316,4.91e-29,2.75e-09,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1553.511316,8.03e-29,4.497e-09,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1553.515222,5.18e-29,2.711e-09,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1553.515222,7.31e-33,3.826e-13,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1553.530431,2.29e-29,1.033e-09,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1553.530431,4.21e-30,1.899e-10,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1553.675146,2.78e-31,2.639e-11,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1553.675146,8.77e-30,8.326e-10,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1553.903957,2.04e-29,1.109e-09,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1553.903957,7.17e-30,3.897e-10,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1553.924369,1.77e-29,6.66e-10,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1553.924369,5.54e-30,2.085e-10,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1554.117331,1.4e-29,1.208e-09,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1554.117331,1.5e-29,1.294e-09,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1554.24658,1.22e-29,5.85e-10,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1554.24658,9.3e-30,4.459e-10,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1554.267132,1.51e-29,6.021e-09,0.057,0.97,0.057,5,0,6,2,6,1179,310,858,876,865
7,1554.29996,1.12e-28,4.426e-09,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1554.29996,6.99e-29,2.762e-09,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1554.301928,5.83e-29,2.744e-09,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1554.301928,9.59e-29,4.514e-09,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1554.305738,1.22e-32,5.293e-13,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1554.305738,6.2e-29,2.69e-09,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1554.475948,1.92e-29,1.546e-09,0.057,0.97,0.057,5,0,6,2,6,1179,310,858,876,865
7,1554.475948,4.42e-30,3.558e-10,0.057,0.97,0.057,5,0,6,2,6,1179,310,858,876,865
7,1554.478299,1.29e-29,8.745e-10,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1554.478299,5.4e-31,3.661e-11,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1554.699605,1.23e-29,8.332e-10,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1554.699605,4.95e-31,3.353e-11,0.0404,0.72,0.042,5,0,6,2,6,1179,310,858,876,865
7,1554.963909,1.26e-28,4.425e-09,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1554.963909,7.83e-29,2.75e-09,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1554.966116,1.04e-28,4.514e-09,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1554.966116,6.26e-29,2.717e-09,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1554.969769,1.98e-32,7.762e-13,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1554.969769,6.75e-29,2.646e-09,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1555.415477,1.69e-29,8.786e-10,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1555.415477,9.38e-31,4.876e-11,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1555.501311,1.29e-28,4.417e-09,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1555.501311,7.96e-29,2.725e-09,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1555.503936,1.02e-28,4.568e-09,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1555.503936,5.93e-29,2.656e-09,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1555.507316,3.18e-32,1.246e-12,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1555.507316,6.51e-29,2.551e-09,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1555.597036,1.6e-29,8.312e-10,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1555.597036,8.48e-31,4.406e-11,0.0417,0.72,0.043,5,0,6,2,6,1179,310,858,876,865
7,1555.91211,1.17e-28,4.371e-09,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1555.91211,7.15e-29,2.671e-09,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1555.915551,4.61e-29,2.488e-09,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1555.915551,8.52e-29,4.597e-09,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1555.918381,5.23e-32,2.332e-12,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1555.918381,5.25e-29,2.341e-09,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1556.0669,4.26e-32,3.65e-12,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1556.196149,5.3e-29,2.524e-09,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1556.196149,9.14e-29,4.352e-09,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1556.201649,2.01e-29,1.722e-09,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1556.201649,5.49e-29,4.702e-09,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1556.202963,2.74e-29,1.693e-09,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1556.202963,9.44e-32,5.834e-12,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1556.227484,1.58e-30,6.808e-11,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1556.227484,2.06e-29,8.876e-10,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1556.330898,5.28e-32,2.513e-12,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1556.352739,2.39e-29,1.911e-09,0.057,0.97,0.057,5,0,6,2,6,1179,310,858,876,865
7,1556.352739,5.31e-29,4.246e-09,0.057,0.97,0.057,5,0,6,2,6,1179,310,858,876,865
7,1556.361064,2.6e-31,3.497e-11,0.057,0.97,0.057,5,0,6,2,6,1179,310,858,876,865
7,1556.361064,8.38e-30,1.127e-09,0.057,0.97,0.057,5,0,6,2,6,1179,310,858,876,865
7,1556.36717,1.4e-30,6.029e-11,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1556.36717,1.92e-29,8.269e-10,0.0431,0.72,0.044,5,0,6,2,6,1179,310,858,876,865
7,1556.915244,2.29e-29,8.915e-10,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1556.915244,2.6e-30,1.012e-10,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1557.009533,2.11e-29,8.211e-10,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1557.009533,2.25e-30,8.756e-11,0.0444,0.72,0.045,5,0,6,2,6,1179,310,858,876,865
7,1557.480822,2.32e-29,9.027e-10,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1557.480822,4.28e-30,1.665e-10,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1557.523204,2.09e-29,8.131e-10,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1557.523204,3.56e-30,1.385e-10,0.046,0.72,0.046,5,0,6,2,6,1179,310,858,876,865
7,1557.906122,1.79e-29,7.924e-10,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1557.906122,5.65e-30,2.501e-10,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1557.929974,2.07e-29,9.163e-10,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1557.929974,7.28e-30,3.222e-10,0.0481,0.72,0.048,5,0,6,2,6,1179,310,858,876,865
7,1558.152532,1.23e-29,7.549e-10,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1558.152532,9.48e-30,5.818e-10,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1558.237855,1.96e-29,2.619e-09,0.057,0.97,0.057,5,0,6,2,6,1179,310,858,876,865
7,1558.237855,4.45e-30,5.945e-10,0.057,0.97,0.057,5,0,6,2,6,1179,310,858,876,865
7,1558.28728,1.42e-29,8.711e-10,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1558.28728,1.53e-29,9.385e-10,0.0514,0.72,0.052,5,0,6,2,6,1179,310,858,876,865
7,1558.437033,1.55e-29,1.23e-09,0.057,0.97,0.057,5,0,6,2,6,1179,310,858,876,865
7,1560.32215,2.27e-29,3.01e-09,0.057,0.97,0.057,5,0,6,2,6,1179,310,858,876,865
7,1568.493427,2.32e-29,1.901e-09,0.0558,0.72,0.057,5,0,4,2,0,1179,310,857,876,874
7,1568.493427,6.99e-30,5.729e-10,0.0558,0.72,0.057,5,0,4,2,0,1179,310,857,876,874
7,1570.370218,1.59e-31,1.294e-11,0.056,0.72,0.056,5,0,4,2,0,1179,310,874,876,874
7,1570.370218,2.54e-30,2.068e-10,0.056,0.72,0.056,5,0,4,2,0,1179,310,874,876,874
7,1570.499467,6.85e-29,3.099e-09,0.0555,0.72,0.055,5,0,4,2,2,1179,310,857,876,866
7,1570.579059,3.45e-29,2.025e-09,0.0555,0.72,0.055,5,0,4,2,2,1179,310,857,876,866
7,1572.454512,1.35e-29,1.091e-09,0.0555,0.72,0.055,5,0,4,2,2,1179,310,857,876,866
7,1572.45585,1.34e-29,7.813e-10,0.0544,0.72,0.053,5,0,4,2,0,1179,310,874,876,874
7,1572.45585,2.92e-29,1.702e-09,0.0544,0.72,0.053,5,0,4,2,0,1179,310,874,876,874
7,1579.77849,1.07e-29,5.3e-10,0.0526,0.72,0.053,5,0,4,2,0,1179,310,857,876,874
7,1579.77849,1.98e-29,9.808e-10,0.0526,0.72,0.053,5,0,4,2,0,1179,310,857,876,874
7,1581.728059,3.53e-31,1.736e-11,0.0548,0.72,0.051,5,0,4,2,0,1179,310,874,876,874
7,1581.728059,8.11e-32,3.989e-12,0.0548,0.72,0.051,5,0,4,2,0,1179,310,874,876,874
7,1581.74847,1.09e-28,3.712e-09,0.0523,0.72,0.052,5,0,4,2,2,1179,310,857,876,866
7,1581.792913,8.21e-29,3.336e-09,0.0523,0.72,0.052,5,0,4,2,2,1179,310,857,876,866
7,1581.862807,6.47e-29,3.181e-09,0.0523,0.72,0.052,5,0,4,2,2,1179,310,857,876,866
7,1583.742482,4.08e-29,1.646e-09,0.0496,0.72,0.05,5,0,4,2,0,1179,310,874,876,874
7,1583.742482,7.97e-30,3.216e-10,0.0496,0.72,0.05,5,0,4,2,0,1179,310,874,876,874
7,1590.899218,2.94e-29,1.159e-09,0.0499,0.72,0.05,5,0,4,2,0,1179,310,857,876,874
7,1590.899218,6.32e-30,2.492e-10,0.0499,0.72,0.05,5,0,4,2,0,1179,310,857,876,874
7,1592.841952,1.37e-28,4.102e-09,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1592.876104,1.14e-28,3.906e-09,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1592.88696,1.01e-31,3.955e-12,0.05,0.72,0.05,5,0,4,2,0,1179,310,874,876,874
7,1592.88696,4.97e-32,1.946e-12,0.05,0.72,0.05,5,0,4,2,0,1179,310,874,876,874
7,1592.910812,9.83e-29,3.849e-09,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1594.863845,4.81e-29,1.636e-09,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1594.863845,5.2e-30,1.769e-10,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1596.031377,2.73e-31,1.275e-11,0.0523,0.72,0.052,5,0,4,2,2,1179,310,857,876,866
7,1601.877641,3.46e-29,1.269e-09,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1601.877641,4.01e-30,1.47e-10,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1603.797034,1.49e-28,4.39e-09,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1603.82677,1.3e-28,4.275e-09,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1603.851147,1.16e-28,4.223e-09,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1603.893529,3.19e-32,1.161e-12,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1603.893529,3.74e-32,1.361e-12,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1605.842658,3.46e-30,1.13e-10,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1605.842658,5.04e-29,1.645e-09,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1612.717497,2.57e-30,9.804e-11,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1612.717497,3.53e-29,1.347e-09,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1614.615607,1.46e-28,4.643e-09,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1614.643053,1.3e-28,4.539e-09,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1614.662973,1.2e-28,4.545e-09,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1614.757261,1.57e-32,5.945e-13,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1614.757261,2.05e-32,7.762e-13,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1616.682816,2.29e-30,7.936e-11,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1616.682816,4.8e-29,1.663e-09,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1618.723319,6.2e-32,2.211e-12,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1623.418931,1.62e-30,7.053e-11,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1623.418931,3.24e-29,1.411e-09,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1625.296977,1.3e-28,4.841e-09,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1625.323092,1.19e-28,4.808e-09,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1625.340677,1.11e-28,4.799e-09,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1625.480363,1.3e-32,5.617e-13,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1627.384524,1.48e-30,5.935e-11,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1627.384524,4.2e-29,1.684e-09,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1633.980979,2.72e-29,1.466e-09,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1633.980979,9.99e-31,5.385e-11,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1635.839744,1.08e-28,5.076e-09,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1635.865027,9.93e-29,5.019e-09,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1635.881234,9.37e-29,5.016e-09,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1637.946842,3.41e-29,1.71e-09,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1637.946842,9.24e-31,4.635e-11,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1641.23417,2.14e-32,6.802e-13,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1644.402244,2.11e-29,1.517e-09,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1644.402244,5.94e-31,4.271e-11,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1646.242262,8.29e-29,5.274e-09,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1646.266999,7.71e-29,5.239e-09,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1646.282325,7.33e-29,5.235e-09,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1648.368386,2.57e-29,1.733e-09,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1648.368386,5.55e-31,3.742e-11,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1654.681127,1.52e-29,1.564e-09,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1654.681127,3.39e-31,3.488e-11,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1656.502779,5.95e-29,5.481e-09,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1656.527147,5.56e-29,5.44e-09,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1656.541875,5.32e-29,5.437e-09,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1658.647565,1.82e-29,1.767e-09,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1658.647565,3.2e-31,3.107e-11,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1664.815929,1.02e-29,1.606e-09,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1664.815929,1.85e-31,2.913e-11,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1666.619498,3.99e-29,5.678e-09,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1666.643611,3.75e-29,5.643e-09,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1666.657916,3.61e-29,5.646e-09,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1668.782684,1.2e-29,1.792e-09,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1668.782684,1.76e-31,2.628e-11,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1674.804893,6.4e-30,1.646e-09,0.0352,0.72,0.037,5,0,2,2,2,1179,310,857,876,865
7,1674.804893,9.67e-32,2.486e-11,0.0352,0.72,0.037,5,0,2,2,2,1179,310,857,876,865
7,1676.590596,2.51e-29,5.877e-09,0.0352,0.72,0.037,5,0,2,2,2,1179,310,857,876,865
7,1676.614533,2.37e-29,5.847e-09,0.0352,0.72,0.037,5,0,2,2,2,1179,310,857,876,865
7,1676.628527,2.29e-29,5.849e-09,0.0352,0.72,0.037,5,0,2,2,2,1179,310,857,876,865
7,1678.771989,7.44e-30,1.821e-09,0.0352,0.72,0.037,5,0,2,2,2,1179,310,857,876,865
7,1678.771989,9.26e-32,2.266e-11,0.0352,0.72,0.037,5,0,2,2,2,1179,310,857,876,865
7,1684.64623,3.77e-30,1.686e-09,0.0346,0.72,0.034,5,0,2,2,2,1179,310,857,876,865
7,1684.64623,4.82e-32,2.155e-11,0.0346,0.72,0.034,5,0,2,2,2,1179,310,857,876,865
7,1686.414236,1.48e-29,6.066e-09,0.0346,0.72,0.034,5,0,2,2,2,1179,310,857,876,865
7,1686.438054,1.4e-29,6.027e-09,0.0346,0.72,0.034,5,0,2,2,2,1179,310,857,876,865
7,1686.451813,1.36e-29,6.041e-09,0.0346,0.72,0.034,5,0,2,2,2,1179,310,857,876,865
7,1688.613695,4.33e-30,1.849e-09,0.0346,0.72,0.034,5,0,2,2,2,1179,310,857,876,865
7,1688.613695,4.63e-32,1.977e-11,0.0346,0.72,0.034,5,0,2,2,2,1179,310,857,876,865
7,1694.338131,2.08e-30,1.72e-09,0.0338,0.72,0.03,5,0,2,2,2,1179,310,857,876,865
7,1694.338131,2.29e-32,1.894e-11,0.0338,0.72,0.03,5,0,2,2,2,1179,310,857,876,865
7,1696.088575,8.21e-30,6.26e-09,0.0338,0.72,0.03,5,0,2,2,2,1179,310,857,876,865
7,1696.112315,7.82e-30,6.246e-09,0.0338,0.72,0.03,5,0,2,2,2,1179,310,857,876,865
7,1696.125893,7.6e-30,6.245e-09,0.0338,0.72,0.03,5,0,2,2,2,1179,310,857,876,865
7,1698.305991,2.21e-32,1.751e-11,0.0338,0.72,0.03,5,0,2,2,2,1179,310,857,876,865
7,1698.305991,2.37e-30,1.878e-09,0.0338,0.72,0.03,5,0,2,2,2,1179,310,857,876,865
7,1703.878773,1.08e-30,1.756e-09,0.0327,0.72,0.025,4,0,2,2,2,1179,310,857,876,865
7,1705.611767,4.29e-30,6.46e-09,0.0327,0.72,0.025,4,0,2,2,2,1179,310,857,876,865
7,1705.635458,4.09e-30,6.436e-09,0.0327,0.72,0.025,4,0,2,2,2,1179,310,857,876,865
7,1705.648894,3.99e-30,6.444e-09,0.0327,0.72,0.025,4,0,2,2,2,1179,310,857,876,865
7,1707.847058,1.22e-30,1.904e-09,0.0327,0.72,0.025,4,0,2,2,2,1179,310,857,876,865
7,1713.266325,5.29e-31,1.794e-09,0.0313,0.72,0.019,4,0,2,2,2,1179,310,857,876,865
7,1714.981961,2.11e-30,6.657e-09,0.0313,0.72,0.019,4,0,2,2,2,1179,310,857,876,865
7,1715.005629,2.02e-30,6.647e-09,0.0313,0.72,0.019,4,0,2,2,2,1179,310,857,876,865
7,1715.018951,1.97e-30,6.638e-09,0.0313,0.72,0.019,4,0,2,2,2,1179,310,857,876,865
7,1717.235065,5.93e-31,1.935e-09,0.0313,0.72,0.019,4,0,2,2,2,1179,310,857,876,865
