molec_id,nu,sw,a,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
4,2337.35502,2.206e-23,0.1143,0.0707,0.81,0.086,4,6,5,4,5,206,206,1315,1315,1315
4,2337.49393,3.133e-25,0.1628,0.0677,0.76,0.079,4,6,5,4,5,206,206,1315,1315,1315
4,2337.53756,5.967e-25,0.2509,0.0679,0.77,0.079,4,6,5,4,5,206,206,1315,1315,1315
4,2337.71792,2.742e-25,0.06562,0.0941,0.7,0.115,4,6,5,4,5,206,206,1315,1315,1315
4,2337.73586,4.004e-25,0.1772,0.0679,0.77,0.079,4,6,5,4,5,206,206,1315,1315,1315
4,2337.97606,2.451e-23,0.1154,0.071,0.8,0.087,4,6,5,4,5,206,206,1315,1315,1315
4,2338.17806,4.596e-22,0.05355,0.0765,0.73,0.098,4,6,5,4,5,206,206,1315,1315,1315
4,2338.2257,1.988e-23,0.1145,0.0704,0.81,0.085,4,6,5,4,5,206,206,1315,1315,1315
4,2338.4097,2.657e-25,0.1631,0.0675,0.76,0.078,4,6,5,4,5,206,206,1315,1315,1315
4,2338.42482,4.193e-25,0.2074,0.0677,0.76,0.079,4,6,5,4,5,206,206,1315,1315,1315
4,2338.56154,4.072e-25,0.07022,0.0923,0.7,0.114,4,6,5,4,5,206,206,1315,1315,1315
4,2338.73774,3.427e-25,0.1784,0.0677,0.76,0.079,4,6,5,4,5,206,206,1315,1315,1315
4,2338.9361,2.222e-23,0.1158,0.0707,0.81,0.086,4,6,5,4,5,206,206,1315,1315,1315
4,2339.07063,4.516e-22,0.05375,0.076,0.73,0.097,4,6,5,4,5,206,206,1315,1315,1315
4,2339.09662,1.782e-23,0.1146,0.0701,0.81,0.085,4,6,5,4,5,206,206,1315,1315,1315
4,2339.25595,4.314e-25,0.2521,0.0675,0.76,0.078,4,6,5,4,5,206,206,1315,1315,1315
4,2339.32568,2.246e-25,0.1637,0.0673,0.76,0.078,4,6,5,4,5,206,206,1315,1315,1315
4,2339.40817,5.403e-25,0.07341,0.0907,0.7,0.113,4,6,5,4,5,206,206,1315,1315,1315
4,2339.74301,2.919e-25,0.1796,0.0675,0.76,0.078,4,6,5,4,5,206,206,1315,1315,1315
4,2339.89879,2e-23,0.1158,0.0704,0.81,0.085,4,6,5,4,5,206,206,1315,1315,1315
4,2339.96538,4.395e-22,0.05381,0.0755,0.73,0.096,4,6,5,4,5,206,206,1315,1315,1315
4,2339.96772,1.593e-23,0.115,0.0699,0.81,0.084,4,6,5,4,5,206,206,1315,1315,1315
4,2340.10388,3.645e-25,0.2528,0.0673,0.76,0.078,4,6,5,4,5,206,206,1315,1315,1315
4,2340.25779,6.653e-25,0.07522,0.0893,0.71,0.111,4,6,5,4,5,206,206,1315,1315,1315
4,2340.75144,2.472e-25,0.1806,0.0673,0.76,0.078,4,6,5,4,5,206,206,1315,1315,1315
4,2340.83895,1.415e-23,0.1152,0.0696,0.8,0.084,4,6,5,4,5,206,206,1315,1315,1315
4,2340.86223,4.274e-22,0.05417,0.075,0.73,0.095,4,6,5,4,5,206,206,1315,1315,1315
4,2340.86402,1.794e-23,0.1161,0.0701,0.81,0.085,4,6,5,4,5,206,206,1315,1315,1315
4,2340.95223,3.064e-25,0.2533,0.0672,0.75,0.077,4,6,5,4,5,206,206,1315,1315,1315
4,2341.11035,7.862e-25,0.07681,0.0881,0.71,0.11,4,6,5,4,5,206,206,1315,1315,1315
4,2341.45447,2.766e-25,3.356e-05,0.0812,0.72,0.103,4,6,5,4,5,206,206,1315,1315,1315
4,2341.71026,1.25e-23,0.1153,0.0694,0.8,0.083,4,6,5,4,5,206,206,1315,1315,1315
4,2341.76108,4.072e-22,0.05376,0.0745,0.73,0.095,4,6,5,4,5,206,206,1315,1315,1315
4,2341.76273,2.089e-25,0.1821,0.0672,0.75,0.077,4,6,5,4,5,206,206,1315,1315,1315
4,2341.79771,2.568e-25,0.2542,0.067,0.75,0.077,4,6,5,4,5,206,206,1315,1315,1315
4,2341.83171,1.601e-23,0.1163,0.0699,0.81,0.084,4,6,5,4,5,206,206,1315,1315,1315
4,2341.96585,8.951e-25,0.07772,0.087,0.71,0.109,4,6,5,4,5,206,206,1315,1315,1315
4,2342.33921,3.871e-25,4.57e-05,0.0801,0.72,0.102,4,6,5,4,5,206,206,1315,1315,1315
